tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,name,retweet_count,tweet_created
5.69E+17,neutral,0.3384,,0,Southwest,FuyukaiDesuYo,0,2/20/15 15:20
5.69E+17,neutral,0.6444,,,Southwest,FuyukaiDesuYo,0,2/20/15 15:15
5.69E+17,negative,0.672,Can't Tell,0.3382,Southwest,FuyukaiDesuYo,1,2/20/15 15:13
5.69E+17,negative,0.6805,Can't Tell,0.6805,Southwest,AllenSpencer5,1,2/20/15 15:12
5.69E+17,neutral,0.682,,0,Southwest,FuyukaiDesuYo,0,2/20/15 15:10
5.69E+17,neutral,0.6526,,,Southwest,NinaDESell,0,2/20/15 15:03
5.69E+17,positive,0.6523,,0,Southwest,rawbeeeen,0,2/20/15 14:55
5.69E+17,negative,1,Can't Tell,0.6346,Southwest,StephenMW,0,2/20/15 14:54
5.69E+17,neutral,1,,,Southwest,dc816,0,2/20/15 14:52
5.69E+17,negative,1,Late Flight,1,Southwest,_ItsMeHollywood,0,2/20/15 14:51
5.69E+17,negative,1,Cancelled Flight,0.6985,Southwest,jimsmithrn,0,2/20/15 14:49
5.69E+17,negative,1,Customer Service Issue,1,Southwest,rawbeeeen,0,2/20/15 14:44
5.69E+17,negative,1,Can't Tell,1,Southwest,davidgoodson71,3,2/20/15 14:30
5.69E+17,negative,1,Can't Tell,0.3441,Southwest,davidgoodson71,4,2/20/15 14:28
5.69E+17,negative,0.6319,Flight Booking Problems,0.6319,Southwest,mr_deals805,0,2/20/15 14:26
5.69E+17,positive,1,,,Southwest,bluefig,0,2/20/15 14:21
5.69E+17,neutral,1,,,Southwest,GEOFFWOAD69,0,2/20/15 14:09
5.69E+17,negative,1,Can't Tell,0.6495,Southwest,bluefig,0,2/20/15 14:07
5.69E+17,negative,1,Lost Luggage,0.6756,Southwest,ThomRegan,0,2/20/15 14:07
5.69E+17,positive,1,,,Southwest,erin_christman,2,2/20/15 14:07
5.69E+17,positive,0.6458,,,Southwest,CaseGirl,0,2/20/15 14:05
5.69E+17,neutral,0.68,,0,Southwest,chadlacalamita,0,2/20/15 14:05
5.69E+17,negative,1,Late Flight,1,Southwest,NGottesman,0,2/20/15 14:03
5.69E+17,neutral,1,,,Southwest,tracy_edes,0,2/20/15 14:02
5.69E+17,negative,1,Can't Tell,0.6268,Southwest,ChrisJLeary,0,2/20/15 14:02
5.69E+17,negative,0.6465,Cancelled Flight,0.6465,Southwest,JenniferWFox17,0,2/20/15 14:00
5.69E+17,neutral,1,,,Southwest,royvergara,0,2/20/15 14:00
5.69E+17,neutral,0.6604,,,Southwest,miamicocount,0,2/20/15 13:58
5.69E+17,positive,1,,,Southwest,itsangieohyeah,1,2/20/15 13:56
5.69E+17,neutral,1,,,Southwest,Jennsaint8,0,2/20/15 13:52
5.69E+17,negative,1,Customer Service Issue,1,Southwest,oliviaxfaye,1,2/20/15 13:47
5.69E+17,negative,1,Customer Service Issue,1,Southwest,davidgoodson71,0,2/20/15 13:45
5.69E+17,neutral,1,,,Southwest,sammi_jon3s,2,2/20/15 13:45
5.69E+17,positive,0.6715,,,Southwest,Joeanhalt,0,2/20/15 13:43
5.69E+17,negative,1,Customer Service Issue,1,Southwest,livvyports16,1,2/20/15 13:43
5.69E+17,neutral,1,,,Southwest,livvyports16,1,2/20/15 13:42
5.69E+17,negative,0.6832,Can't Tell,0.6832,Southwest,erin_christman,0,2/20/15 13:32
5.69E+17,neutral,0.6633,,,Southwest,LyndaTCorrea,0,2/20/15 13:30
5.69E+17,neutral,1,,,Southwest,itsangieohyeah,0,2/20/15 13:28
5.69E+17,negative,1,Lost Luggage,1,Southwest,joyajackson_,0,2/20/15 13:27
5.69E+17,neutral,0.6667,,,Southwest,franks105,0,2/20/15 13:27
5.69E+17,negative,1,Customer Service Issue,0.6442,Southwest,mybadtequila,0,2/20/15 13:27
5.69E+17,positive,1,,,Southwest,liberapertus,0,2/20/15 13:25
5.69E+17,negative,0.6876,Customer Service Issue,0.3603,Southwest,mybadtequila,0,2/20/15 13:24
5.69E+17,neutral,1,,,Southwest,itsangieohyeah,0,2/20/15 13:24
5.69E+17,neutral,1,,,Southwest,chemasilvaurban,0,2/20/15 13:24
5.69E+17,positive,1,,,Southwest,createmarc,0,2/20/15 13:22
5.69E+17,neutral,1,,,Southwest,erin_christman,0,2/20/15 13:21
5.69E+17,negative,1,Flight Attendant Complaints,0.6987,Southwest,mybadtequila,0,2/20/15 13:18
5.69E+17,positive,1,,,Southwest,jodyfuller,0,2/20/15 13:18
5.69E+17,negative,1,Lost Luggage,1,Southwest,joyajackson_,0,2/20/15 13:17
5.69E+17,negative,0.6336,Flight Booking Problems,0.3404,Southwest,JuliaMooch1,0,2/20/15 13:14
5.69E+17,neutral,1,,,Southwest,itsangieohyeah,0,2/20/15 13:10
5.69E+17,neutral,0.6875,,0,Southwest,ThomRegan,0,2/20/15 13:09
5.69E+17,neutral,0.6505,,,Southwest,franks105,0,2/20/15 13:09
5.69E+17,negative,1,Customer Service Issue,0.6609,Southwest,RawTravelTV,0,2/20/15 13:09
5.69E+17,neutral,1,,,Southwest,MsPersia,0,2/20/15 13:05
5.69E+17,negative,1,longlines,0.6864,Southwest,MyStyleVita,0,2/20/15 13:05
5.69E+17,negative,1,Can't Tell,0.6842,Southwest,MyStyleVita,0,2/20/15 13:02
5.69E+17,neutral,1,,,Southwest,itsangieohyeah,0,2/20/15 13:02
5.69E+17,neutral,0.6777,,,Southwest,andiecrombie,0,2/20/15 13:01
5.69E+17,neutral,0.6667,,,Southwest,Leahey09,0,2/20/15 12:56
5.69E+17,negative,1,Customer Service Issue,1,Southwest,davidgoodson71,1,2/20/15 12:53
5.69E+17,neutral,0.6737,,0,Southwest,EamonFI,0,2/20/15 12:51
5.69E+17,neutral,1,,,Southwest,kiwi_loves_you_,0,2/20/15 12:46
5.69E+17,negative,1,Cancelled Flight,1,Southwest,RawTravelTV,0,2/20/15 12:43
5.69E+17,positive,1,,,Southwest,Claireculb,0,2/20/15 12:41
5.69E+17,positive,1,,,Southwest,WaynePartello,0,2/20/15 12:40
5.69E+17,positive,0.6822,,,Southwest,amyums,0,2/20/15 12:29
5.69E+17,positive,1,,,Southwest,seattlefordguy,22,2/20/15 12:27
5.69E+17,positive,1,,,Southwest,mcgibbon_keith,0,2/20/15 12:24
5.69E+17,positive,1,,,Southwest,SAMoore10,0,2/20/15 12:13
5.69E+17,negative,0.6515,Customer Service Issue,0.6515,Southwest,SantowDan,0,2/20/15 12:02
5.69E+17,negative,1,Late Flight,0.6787,Southwest,SantowDan,0,2/20/15 11:59
5.69E+17,negative,1,Lost Luggage,1,Southwest,Mercer312,0,2/20/15 11:55
5.69E+17,neutral,0.624,,,Southwest,Normthompsonsr,0,2/20/15 11:52
5.69E+17,negative,0.6632,Can't Tell,0.3368,Southwest,JustinMeyerKC,0,2/20/15 11:48
5.69E+17,neutral,0.6563,,,Southwest,patrickisarobot,0,2/20/15 11:42
5.69E+17,negative,1,Customer Service Issue,0.6564,Southwest,LRC110979,0,2/20/15 11:42
5.69E+17,positive,1,,,Southwest,christina_kuo,0,2/20/15 11:37
5.69E+17,neutral,1,,,Southwest,asianmegan,0,2/20/15 11:37
5.69E+17,negative,1,Late Flight,1,Southwest,KierstinKrul,0,2/20/15 11:36
5.69E+17,neutral,1,,,Southwest,MattWalljasper,0,2/20/15 11:36
5.69E+17,negative,1,Customer Service Issue,0.6571,Southwest,SantowDan,0,2/20/15 11:31
5.69E+17,neutral,0.6482,,,Southwest,TeddyLyngaas,0,2/20/15 11:31
5.69E+17,neutral,0.6596,,0,Southwest,djknuckles,0,2/20/15 11:24
5.69E+17,neutral,1,,,Southwest,djknuckles,0,2/20/15 11:23
5.69E+17,neutral,1,,,Southwest,woman4lif,0,2/20/15 11:23
5.69E+17,neutral,1,,,Southwest,woman4lif,0,2/20/15 11:18
5.69E+17,positive,1,,,Southwest,MehtaGoesMeta,0,2/20/15 11:18
5.69E+17,negative,0.6459,Late Flight,0.6459,Southwest,pnutbuttrnjille,0,2/20/15 11:11
5.69E+17,negative,1,Flight Attendant Complaints,1,Southwest,LRC110979,0,2/20/15 11:11
5.69E+17,positive,1,,,Southwest,billyontherun,0,2/20/15 11:09
5.69E+17,negative,1,Late Flight,0.6364,Southwest,Mackenzie_RT,0,2/20/15 11:08
5.69E+17,positive,0.7025,,,Southwest,lichelle75,0,2/20/15 11:05
5.69E+17,neutral,0.6733,,,Southwest,hwalsh22,0,2/20/15 11:04
5.69E+17,neutral,0.6925,,,Southwest,TravelLeaders_,0,2/20/15 11:02
5.69E+17,positive,0.653,,,Southwest,FaithGHubbard,0,2/20/15 10:54
5.69E+17,negative,1,Cancelled Flight,1,Southwest,mrc0421,0,2/20/15 10:53
5.69E+17,negative,0.6285,Cancelled Flight,0.6285,Southwest,sdkstl,0,2/20/15 10:50
5.69E+17,negative,1,Late Flight,1,Southwest,Mackenzie_RT,0,2/20/15 10:49
5.69E+17,negative,1,Customer Service Issue,0.6768,Southwest,JeffLGonzales,0,2/20/15 10:47
5.69E+17,negative,1,Flight Booking Problems,1,Southwest,pkneis0414,0,2/20/15 10:43
5.69E+17,neutral,0.6452,,0,Southwest,_Aphmau_,1,2/20/15 10:41
5.69E+17,neutral,0.6476,,,Southwest,capgaznews,0,2/20/15 10:36
5.69E+17,neutral,0.6294,,,Southwest,MDGazette,0,2/20/15 10:36
5.69E+17,negative,0.6822,Can't Tell,0.6822,Southwest,fwmperkins,0,2/20/15 10:30
5.69E+17,positive,0.6832,,,Southwest,laurafall,0,2/20/15 10:26
5.69E+17,neutral,1,,,Southwest,jscherms,0,2/20/15 10:25
5.69E+17,neutral,1,,,Southwest,MehtaGoesMeta,0,2/20/15 10:17
5.69E+17,neutral,1,,,Southwest,patrickisarobot,0,2/20/15 10:16
5.69E+17,neutral,0.6759,,,Southwest,mr_deals805,0,2/20/15 10:15
5.69E+17,negative,0.6527,Can't Tell,0.336,Southwest,mwbhere,0,2/20/15 10:07
5.69E+17,negative,0.6459,Can't Tell,0.323,Southwest,wclsc59,0,2/20/15 10:04
5.69E+17,negative,1,Bad Flight,0.6593,Southwest,AplSosy,0,2/20/15 10:04
5.69E+17,negative,1,Customer Service Issue,0.6735,Southwest,noli528,0,2/20/15 10:01
5.69E+17,negative,1,Late Flight,1,Southwest,patsy_cruse,0,2/20/15 9:54
5.69E+17,neutral,1,,,Southwest,leavenodoubt131,0,2/20/15 9:51
5.69E+17,positive,0.6631,,,Southwest,msizzymarie,0,2/20/15 9:50
5.69E+17,negative,1,Bad Flight,0.6342,Southwest,pkneis0414,0,2/20/15 9:49
5.69E+17,neutral,0.6555,,,Southwest,sincitycomedy,0,2/20/15 9:49
5.69E+17,neutral,1,,,Southwest,bluefig,0,2/20/15 9:48
5.69E+17,negative,1,Late Flight,0.3474,Southwest,bluefig,0,2/20/15 9:48
5.69E+17,negative,1,Customer Service Issue,0.631,Southwest,Megs701,0,2/20/15 9:47
5.69E+17,negative,0.6957,Can't Tell,0.6957,Southwest,Iluvfastracks,0,2/20/15 9:46
5.69E+17,positive,1,,,Southwest,cbtatenstl,1,2/20/15 9:44
5.69E+17,positive,0.6742,,0,Southwest,I_LuvMy_3Girls,0,2/20/15 9:43
5.69E+17,positive,1,,,Southwest,ljordan,0,2/20/15 9:43
5.69E+17,positive,1,,,Southwest,alycam,0,2/20/15 9:42
5.69E+17,negative,1,Cancelled Flight,1,Southwest,danieljsu,0,2/20/15 9:35
5.69E+17,neutral,1,,,Southwest,JuliaMooch1,0,2/20/15 9:33
5.69E+17,neutral,1,,,Southwest,Seattle_D,0,2/20/15 9:32
5.69E+17,positive,0.3612,,0,Southwest,Muirkat_23,0,2/20/15 9:22
5.69E+17,positive,1,,,Southwest,jetringer5,0,2/20/15 9:22
5.69E+17,negative,1,Customer Service Issue,1,Southwest,CiaoBambino,0,2/20/15 9:15
5.69E+17,neutral,0.6664,,,Southwest,saMykel,0,2/20/15 9:15
5.69E+17,negative,1,Customer Service Issue,1,Southwest,bodoughty,0,2/20/15 9:13
5.69E+17,negative,1,Customer Service Issue,0.6964,Southwest,Muirkat_23,0,2/20/15 9:04
5.69E+17,negative,0.6866,Customer Service Issue,0.6866,Southwest,Megs701,0,2/20/15 9:04
5.69E+17,neutral,1,,,Southwest,luoyegongfu,0,2/20/15 9:03
5.69E+17,negative,1,Customer Service Issue,0.6809,Southwest,CSENOJ,0,2/20/15 8:45
5.69E+17,neutral,1,,,Southwest,JuliaMooch1,0,2/20/15 8:43
5.69E+17,neutral,0.6833,,0,Southwest,ProShunks,0,2/20/15 8:39
5.69E+17,negative,1,Bad Flight,0.3522,Southwest,CSENOJ,0,2/20/15 8:37
5.69E+17,neutral,1,,,Southwest,CiaoBambino,0,2/20/15 8:33
5.69E+17,negative,1,Customer Service Issue,0.6507,Southwest,ohshititsjake,0,2/20/15 8:24
5.69E+17,neutral,0.7046,,,Southwest,matthewhirsch,0,2/20/15 8:23
5.69E+17,positive,1,,,Southwest,itsjessme_,0,2/20/15 8:22
5.69E+17,positive,1,,,Southwest,geekstiel,0,2/20/15 8:20
5.69E+17,negative,0.663,Late Flight,0.663,Southwest,coltsgal88,0,2/20/15 8:19
5.69E+17,negative,1,Flight Booking Problems,0.6559,Southwest,parshooter321,0,2/20/15 8:08
5.69E+17,neutral,1,,,Southwest,geekstiel,0,2/20/15 8:04
5.69E+17,neutral,1,,,Southwest,Dragons_103,0,2/20/15 8:00
5.69E+17,negative,1,Late Flight,1,Southwest,Vindictive_tK,0,2/20/15 8:00
5.69E+17,neutral,1,,,Southwest,stacymichael14,0,2/20/15 7:59
5.69E+17,neutral,1,,,Southwest,Dragons_103,0,2/20/15 7:59
5.69E+17,neutral,1,,,Southwest,_mighty_max_,0,2/20/15 7:59
5.69E+17,neutral,1,,,Southwest,d4nigirl,0,2/20/15 7:57
5.69E+17,positive,1,,,Southwest,matthewhirsch,0,2/20/15 7:55
5.69E+17,positive,1,,,Southwest,Sinatra1979,0,2/20/15 7:52
5.69E+17,negative,1,Customer Service Issue,0.6844,Southwest,billyontherun,0,2/20/15 7:51
5.69E+17,negative,0.6386,Cancelled Flight,0.3295,Southwest,DrKenRussell,0,2/20/15 7:44
5.69E+17,negative,1,Customer Service Issue,1,Southwest,billyontherun,0,2/20/15 7:42
5.69E+17,negative,0.6808,Can't Tell,0.3514,Southwest,lot223,0,2/20/15 7:42
5.69E+17,positive,1,,,Southwest,Mercer312,0,2/20/15 7:34
5.69E+17,positive,1,,,Southwest,Cindy318,0,2/20/15 7:30
5.69E+17,neutral,1,,,Southwest,Sinatra1979,0,2/20/15 7:26
5.69E+17,positive,1,,,Southwest,Lil_Larso,0,2/20/15 7:16
5.69E+17,neutral,0.6601,,,Southwest,lot223,0,2/20/15 7:04
5.69E+17,positive,1,,,Southwest,Tinygami,0,2/20/15 7:02
5.69E+17,negative,0.7128,Customer Service Issue,0.3723,Southwest,pjfuller,0,2/20/15 7:02
5.69E+17,positive,0.6659,,,Southwest,LENSconcept,0,2/20/15 6:59
5.69E+17,negative,0.654,Customer Service Issue,0.654,Southwest,elms614,0,2/20/15 6:54
5.69E+17,positive,0.3685,,0,Southwest,carlostopeca,0,2/20/15 6:49
5.69E+17,positive,0.6955,,,Southwest,Danehowell40,0,2/20/15 6:49
5.69E+17,negative,1,Customer Service Issue,0.625,Southwest,parshooter321,0,2/20/15 6:48
5.69E+17,negative,1,Can't Tell,1,Southwest,carlostopeca,0,2/20/15 6:48
5.69E+17,neutral,0.6542,,,Southwest,svssywentz,0,2/20/15 6:42
5.69E+17,positive,1,,,Southwest,svssywentz,0,2/20/15 6:38
5.69E+17,negative,1,Customer Service Issue,0.3544,Southwest,BCCoble,0,2/20/15 6:37
5.69E+17,negative,1,Bad Flight,1,Southwest,pjfuller,0,2/20/15 6:37
5.69E+17,neutral,0.3389,,0,Southwest,wagneraj,0,2/20/15 6:37
5.69E+17,neutral,0.66,,,Southwest,geekstiel,0,2/20/15 6:31
5.69E+17,negative,1,Bad Flight,0.6872,Southwest,rebekahcancino,0,2/20/15 6:29
5.69E+17,negative,1,Can't Tell,0.6723,Southwest,rebekahcancino,0,2/20/15 6:27
5.69E+17,negative,1,Lost Luggage,1,Southwest,LENSconcept,0,2/20/15 6:27
5.69E+17,negative,1,Bad Flight,0.6706,Southwest,rebekahcancino,0,2/20/15 6:24
5.69E+17,negative,0.6632,Bad Flight,0.3474,Southwest,dealWHITit,0,2/20/15 6:23
5.69E+17,neutral,0.3469,,0,Southwest,Milwaukette,0,2/20/15 6:18
5.69E+17,neutral,1,,,Southwest,tracyannmanning,0,2/20/15 6:08
5.69E+17,positive,1,,,Southwest,tradingtrainer,0,2/20/15 6:06
5.69E+17,positive,1,,,Southwest,chuckgose,0,2/20/15 6:03
5.69E+17,negative,1,Customer Service Issue,1,Southwest,stilettoslife,0,2/20/15 6:03
5.69E+17,negative,1,Can't Tell,1,Southwest,luoyegongfu,0,2/20/15 6:03
5.69E+17,negative,1,Lost Luggage,1,Southwest,stilettoslife,0,2/20/15 6:02
5.69E+17,negative,1,Customer Service Issue,0.6818,Southwest,stilettoslife,0,2/20/15 6:01
5.69E+17,neutral,0.6426,,0,Southwest,patrickisarobot,0,2/20/15 5:47
5.69E+17,neutral,0.6904,,,Southwest,LegendLeng,0,2/20/15 5:47
5.69E+17,negative,1,Flight Booking Problems,0.3763,Southwest,luoyegongfu,0,2/20/15 5:44
5.69E+17,neutral,1,,,Southwest,andylapin,0,2/20/15 5:28
5.69E+17,negative,1,Bad Flight,0.6452,Southwest,andylapin,0,2/20/15 5:27
5.69E+17,negative,1,Can't Tell,0.6699,Southwest,birdman64015,0,2/20/15 5:27
5.69E+17,positive,1,,,Southwest,Lb364,0,2/20/15 5:24
5.69E+17,negative,1,Customer Service Issue,0.6494,Southwest,tracyannmanning,0,2/20/15 5:24
5.69E+17,positive,1,,,Southwest,beefsnout,0,2/20/15 5:21
5.69E+17,negative,1,Lost Luggage,0.6511,Southwest,dman610_dave,0,2/20/15 5:20
5.69E+17,negative,1,Cancelled Flight,1,Southwest,birdman64015,0,2/20/15 5:15
5.69E+17,positive,1,,,Southwest,butimvikki,0,2/20/15 5:11
5.69E+17,positive,0.6509,,,Southwest,derekbarney,0,2/20/15 5:04
5.69E+17,negative,1,Can't Tell,0.3513,Southwest,birdman64015,0,2/20/15 4:52
5.69E+17,neutral,0.6284,,0,Southwest,Kay2run,0,2/20/15 4:45
5.69E+17,neutral,0.916,,0,Southwest,kalenski,0,2/20/15 4:41
5.69E+17,negative,0.6651,Flight Attendant Complaints,0.3418,Southwest,andylapin,0,2/20/15 4:00
5.69E+17,negative,1,longlines,0.3641,Southwest,derekbarney,0,2/20/15 2:50
5.69E+17,positive,1,,,Southwest,Lb364,0,2/20/15 1:04
5.69E+17,negative,1,Flight Booking Problems,1,Southwest,vdeshp2,0,2/19/15 23:30
5.69E+17,positive,1,,,Southwest,freehighfives,0,2/19/15 23:21
5.69E+17,positive,1,,,Southwest,JaylynCoffin,0,2/19/15 22:51
5.69E+17,neutral,0.6974,,,Southwest,linkster93,0,2/19/15 22:30
5.69E+17,negative,0.646,Customer Service Issue,0.646,Southwest,ProShunks,0,2/19/15 21:58
5.69E+17,negative,0.6524,Can't Tell,0.6524,Southwest,Yaardiegurl,0,2/19/15 21:34
5.69E+17,negative,1,Bad Flight,0.6632,Southwest,dotcomjohn,0,2/19/15 21:15
5.69E+17,positive,0.6809,,,Southwest,jdbwaffles,0,2/19/15 21:13
5.69E+17,negative,0.6543,Late Flight,0.6543,Southwest,AdamLarsenn,0,2/19/15 21:03
5.69E+17,neutral,1,,,Southwest,HolguinAndy,0,2/19/15 20:38
5.69E+17,negative,1,Bad Flight,1,Southwest,ViroSciCollie,0,2/19/15 20:34
5.69E+17,negative,0.66,Customer Service Issue,0.35,Southwest,teachermohler,0,2/19/15 20:33
5.69E+17,negative,1,Late Flight,1,Southwest,_ItsMeHollywood,0,2/19/15 20:25
5.69E+17,positive,0.6609,,,Southwest,allymbeck,0,2/19/15 20:13
5.69E+17,neutral,1,,,Southwest,sick_beat_swift,0,2/19/15 20:06
5.69E+17,positive,0.7172,,,Southwest,sick_beat_swift,0,2/19/15 20:05
5.69E+17,positive,0.6484,,,Southwest,geekstiel,0,2/19/15 20:01
5.69E+17,positive,1,,,Southwest,sick_beat_swift,0,2/19/15 20:00
5.69E+17,negative,1,Late Flight,1,Southwest,PeterSanto29,0,2/19/15 19:48
5.69E+17,negative,1,Cancelled Flight,0.6806,Southwest,KojiFox,0,2/19/15 19:44
5.69E+17,positive,1,,,Southwest,lauraannB85,0,2/19/15 19:37
5.69E+17,positive,1,,,Southwest,THlSICKBEAT,0,2/19/15 19:34
5.69E+17,neutral,0.6236,,,Southwest,DSims3,0,2/19/15 19:31
5.69E+17,negative,1,Bad Flight,0.6771,Southwest,JatinAShah,0,2/19/15 19:30
5.69E+17,neutral,1,,,Southwest,_YohoKa_,0,2/19/15 19:28
5.69E+17,negative,0.66,Late Flight,0.66,Southwest,PlaneyJanie,0,2/19/15 19:23
5.69E+17,negative,1,Late Flight,1,Southwest,MickeySnowflake,0,2/19/15 19:22
5.69E+17,negative,1,Late Flight,1,Southwest,collmac22,0,2/19/15 19:21
5.69E+17,negative,1,Bad Flight,0.3596,Southwest,originalwecky,0,2/19/15 19:21
5.69E+17,negative,1,Damaged Luggage,1,Southwest,pwdersno,0,2/19/15 19:13
5.69E+17,positive,0.6252,,,Southwest,CalbynSevilla,0,2/19/15 19:05
5.69E+17,positive,1,,,Southwest,MattChrisEd,0,2/19/15 18:59
5.69E+17,neutral,1,,,Southwest,itsjessme_,0,2/19/15 18:58
5.69E+17,neutral,1,,,Southwest,newt_ripley,0,2/19/15 18:57
5.69E+17,neutral,1,,,Southwest,Karima_Hersi,0,2/19/15 18:55
5.69E+17,negative,1,Customer Service Issue,0.6803,Southwest,julianguilfoyle,0,2/19/15 18:55
5.69E+17,negative,1,Can't Tell,0.6667,Southwest,mrssuperdimmock,0,2/19/15 18:53
5.69E+17,neutral,1,,,Southwest,bhammock,0,2/19/15 18:28
5.69E+17,negative,0.691,Customer Service Issue,0.348,Southwest,geekstiel,0,2/19/15 18:20
5.69E+17,negative,1,Late Flight,0.6412,Southwest,bluefig,0,2/19/15 18:07
5.69E+17,positive,1,,,Southwest,iknowmatt2,0,2/19/15 18:00
5.69E+17,negative,1,Bad Flight,0.6882,Southwest,freehighfives,0,2/19/15 17:59
5.69E+17,positive,1,,,Southwest,johnpitzel,0,2/19/15 17:55
5.69E+17,negative,0.6806,Late Flight,0.6806,Southwest,paindocsteve,0,2/19/15 17:55
5.69E+17,negative,1,Can't Tell,0.6709,Southwest,bfitnbfab,0,2/19/15 17:52
5.69E+17,negative,1,Late Flight,0.6768,Southwest,kgLate Flightshow10,0,2/19/15 17:47
5.69E+17,negative,1,Flight Attendant Complaints,1,Southwest,kgLate Flightshow10,0,2/19/15 17:46
5.69E+17,negative,1,Can't Tell,0.6848,Southwest,bfitnbfab,0,2/19/15 17:46
5.69E+17,negative,1,Late Flight,1,Southwest,kgLate Flightshow10,0,2/19/15 17:45
5.69E+17,negative,1,Late Flight,0.6844,Southwest,MySnobbyCX,0,2/19/15 17:44
5.69E+17,neutral,0.689,,0,Southwest,Grime145,0,2/19/15 17:41
5.69E+17,positive,1,,,Southwest,Salem_Eways,0,2/19/15 17:38
5.69E+17,positive,1,,,Southwest,YavesEllis,0,2/19/15 17:32
5.69E+17,positive,0.6667,,,Southwest,NormaG348,0,2/19/15 17:27
5.69E+17,negative,1,Customer Service Issue,1,Southwest,CassandraWE,0,2/19/15 17:27
5.69E+17,negative,1,Customer Service Issue,1,Southwest,CassandraWE,0,2/19/15 17:26
5.69E+17,neutral,1,,,Southwest,jolexa,0,2/19/15 17:24
5.69E+17,negative,0.9658,Bad Flight,0.6623,Southwest,abyrley,1,2/19/15 17:24
5.69E+17,positive,0.6344,,0,Southwest,ksteinkamp,0,2/19/15 17:16
5.69E+17,negative,0.6603,Can't Tell,0.6603,Southwest,looselydraped,0,2/19/15 17:10
5.69E+17,negative,1,Cancelled Flight,0.6547,Southwest,looselydraped,0,2/19/15 17:09
5.69E+17,neutral,1,,,Southwest,itsjessme_,1,2/19/15 17:09
5.69E+17,positive,1,,,Southwest,NickStewart140,0,2/19/15 16:58
5.69E+17,negative,1,Can't Tell,0.3506,Southwest,Grime145,0,2/19/15 16:57
5.69E+17,negative,1,Bad Flight,1,Southwest,John_Corl,0,2/19/15 16:56
5.69E+17,negative,1,Late Flight,1,Southwest,John_Corl,2,2/19/15 16:55
5.69E+17,positive,1,,,Southwest,CWiesmore,0,2/19/15 16:51
5.69E+17,positive,1,,,Southwest,destryfields,0,2/19/15 16:49
5.69E+17,positive,1,,,Southwest,walterbiscardi,0,2/19/15 16:47
5.69E+17,negative,1,Bad Flight,0.3553,Southwest,CWiesmore,0,2/19/15 16:44
5.69E+17,neutral,1,,,Southwest,hvroberts,0,2/19/15 16:42
5.69E+17,negative,1,Late Flight,1,Southwest,MichaelALopezJr,0,2/19/15 16:41
5.69E+17,negative,1,Flight Booking Problems,1,Southwest,John_Corl,0,2/19/15 16:41
5.69E+17,positive,1,,,Southwest,AMiltx3,0,2/19/15 16:38
5.69E+17,negative,1,Lost Luggage,0.6606,Southwest,lillcheeks,0,2/19/15 16:37
5.69E+17,positive,1,,,Southwest,DStein026,0,2/19/15 16:32
5.69E+17,positive,0.6819,,,Southwest,itsjessme_,0,2/19/15 16:26
5.69E+17,neutral,0.6667,,0,Southwest,mikeroblescomic,0,2/19/15 16:22
5.69E+17,neutral,1,,,Southwest,geekstiel,0,2/19/15 16:19
5.69E+17,neutral,1,,,Southwest,AdrienneCorn,0,2/19/15 16:18
5.69E+17,negative,0.6636,Bad Flight,0.6636,Southwest,hwulczyn,0,2/19/15 16:11
5.69E+17,neutral,0.6769,,0,Southwest,martr152,0,2/19/15 16:10
5.69E+17,negative,1,Late Flight,1,Southwest,MySnobbyCX,0,2/19/15 16:08
5.69E+17,positive,1,,,Southwest,bjpoppe,0,2/19/15 16:08
5.69E+17,positive,1,,,Southwest,md11pilotms,0,2/19/15 16:07
5.69E+17,neutral,0.6559,,0,Southwest,wclsc59,0,2/19/15 16:00
5.69E+17,neutral,0.6905,,,Southwest,geekstiel,0,2/19/15 15:54
5.69E+17,neutral,1,,,Southwest,martr152,0,2/19/15 15:54
5.69E+17,negative,0.6619,Bad Flight,0.3607,Southwest,RedArmyHooligan,0,2/19/15 15:53
5.69E+17,negative,0.6327,Bad Flight,0.3265,Southwest,scoutout,0,2/19/15 15:52
5.69E+17,neutral,1,,,Southwest,Traceyd14,0,2/19/15 15:44
5.69E+17,neutral,0.6871,,,Southwest,itsjessme_,0,2/19/15 15:39
5.69E+17,positive,0.7065,,0,Southwest,jwfitz12,0,2/19/15 15:29
5.69E+17,neutral,1,,,Southwest,AgroEquipment,0,2/19/15 15:28
5.69E+17,negative,1,Late Flight,1,Southwest,RedArmyHooligan,0,2/19/15 15:25
5.69E+17,negative,0.6596,Flight Booking Problems,0.6596,Southwest,saianel,0,2/19/15 15:20
5.69E+17,positive,1,,,Southwest,callmemrssachs,0,2/19/15 15:16
5.69E+17,positive,1,,,Southwest,carleymine,0,2/19/15 15:12
5.69E+17,negative,1,Late Flight,1,Southwest,jwfitz12,0,2/19/15 15:12
5.69E+17,positive,1,,,Southwest,WOOKesq,0,2/19/15 15:05
5.69E+17,negative,1,Can't Tell,0.6567,Southwest,timothy_hiatt,0,2/19/15 15:03
5.69E+17,negative,0.6713,Late Flight,0.6713,Southwest,currentlyjoseph,0,2/19/15 15:01
5.69E+17,neutral,1,,,Southwest,shayhooke,1,2/19/15 14:53
